Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.538482666015625;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.3721129894256592;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.6048064231872559;0-2;Double bit-flip
version_info;rtld.c;747;0.6121208667755127;0-2;Double bit-flip
preloadlist;rtld.c;745;1.1560273170471191;0-2;Double bit-flip
relocate_time;rtld.c;215;0.7220242023468018;0-2;Double bit-flip
preloadlist;rtld.c;745;0.2744612693786621;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.6286256313323975;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.5144517421722412;0-2;Double bit-flip
preloadlist;rtld.c;745;0.2502720355987549;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.23026633262634277;0-2;Double bit-flip
_dl_argc;rtld.c;82;1.0113592147827148;0-2;Double bit-flip
preloadlist;rtld.c;745;0.34460997581481934;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.4253060817718506;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.9946019649505615;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.5436432361602783;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;0.2659420967102051;0-2;Double bit-flip
_rtld_local;rtld.c;162;1.0731539726257324;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;1.1858127117156982;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.6175887584686279;0-2;Double bit-flip
negative;../stdlib/strtol_l.c;228;0.8037228584289551;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.5170531272888184;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.9953784942626953;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.23163580894470215;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.3086526393890381;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;1.2248973846435547;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.9057905673980713;0-2;Double bit-flip
start_time;rtld.c;217;0.4800739288330078;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;1.1523468494415283;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.5104951858520508;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.3680081367492676;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;1.0925335884094238;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.7964756488800049;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.219836711883545;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.22167682647705078;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.602001428604126;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.8005952835083008;0-2;Double bit-flip
_IO_file_jumps_mmap;fileops.c;1562;0.8352205753326416;0-2;Double bit-flip
preloadlist;rtld.c;745;0.5598812103271484;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.3825240135192871;0-2;Double bit-flip
any_debug;rtld.c;2239;1.2351148128509521;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;1.2215778827667236;0-2;Double bit-flip
version_info;rtld.c;747;0.8392531871795654;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.371795654296875;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.7822446823120117;0-2;Double bit-flip
audit_list;rtld.c;124;1.0738143920898438;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.2746908664703369;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.9206066131591797;0-2;Double bit-flip
library_path;rtld.c;743;0.6229677200317383;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;1.1907806396484375;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.765230655670166;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.7292895317077637;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.4801652431488037;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.7020859718322754;0-2;Double bit-flip
load_time;rtld.c;216;1.1283469200134277;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.2805500030517578;0-2;Double bit-flip
preload_file;rtld.c;1551;0.8762285709381104;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.6855123043060303;0-2;Double bit-flip
load_time;rtld.c;216;0.7923810482025146;0-2;Double bit-flip
relocate_time;rtld.c;215;1.0483884811401367;0-2;Double bit-flip
any_debug;rtld.c;2239;0.44635558128356934;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.6883857250213623;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;1.2065460681915283;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.7395205497741699;0-2;Double bit-flip
version_info;rtld.c;747;0.30321311950683594;0-2;Double bit-flip
audit_list;rtld.c;124;1.0533862113952637;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.4063746929168701;0-2;Double bit-flip
_rtld_local;rtld.c;162;1.002910852432251;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.5740644931793213;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;0.6112639904022217;0-2;Double bit-flip
relocate_time;rtld.c;215;0.8523533344268799;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.39673757553100586;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.5410556793212891;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.34335994720458984;0-2;Double bit-flip
audit_list;rtld.c;124;0.5822312831878662;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.2708613872528076;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.8525476455688477;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.551152229309082;0-2;Double bit-flip
version_info;rtld.c;747;0.26435375213623047;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.9013535976409912;0-2;Double bit-flip
version_info;rtld.c;747;0.6107215881347656;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.7774720191955566;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.7974374294281006;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.35124683380126953;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.6203374862670898;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;1.0150327682495117;0-2;Double bit-flip
any_debug;rtld.c;2239;1.0054376125335693;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.8479921817779541;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.9095711708068848;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.5340690612792969;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.7762906551361084;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;1.1877357959747314;0-2;Double bit-flip
load_time;rtld.c;216;0.5234501361846924;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.6025002002716064;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.34941601753234863;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.36162638664245605;0-2;Double bit-flip
_rtld_local;rtld.c;162;1.0371217727661133;0-2;Double bit-flip
any_debug;rtld.c;2239;0.3085601329803467;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.1930928230285645;0-2;Double bit-flip
_IO_file_jumps_mmap;fileops.c;1562;0.8107321262359619;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.2777256965637207;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.5314090251922607;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.0055720806121826;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.6039912700653076;0-2;Double bit-flip
version_info;rtld.c;747;1.1849563121795654;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.5687205791473389;0-2;Double bit-flip
relocate_time;rtld.c;215;0.49106264114379883;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.2602524757385254;0-2;Double bit-flip
_dl_argv;rtld.c;86;1.1773746013641357;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.3162727355957031;0-2;Double bit-flip
any_debug;rtld.c;2239;0.9491236209869385;0-2;Double bit-flip
file_size;rtld.c;794;1.1460597515106201;0-2;Double bit-flip
relocate_time;rtld.c;215;0.6137540340423584;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;0.6682605743408203;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.7806296348571777;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.6259045600891113;0-2;Double bit-flip
version_info;rtld.c;747;0.5474853515625;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.7201993465423584;0-2;Double bit-flip
version_info;rtld.c;747;0.918567419052124;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;0.7317013740539551;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.6873736381530762;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.905487060546875;0-2;Double bit-flip
relocate_time;rtld.c;215;1.0940580368041992;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.7391924858093262;0-2;Double bit-flip
version_info;rtld.c;747;0.35774755477905273;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.6193006038665771;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;1.0154404640197754;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.28798937797546387;0-2;Double bit-flip
_dl_argv;rtld.c;86;1.1874620914459229;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.5987095832824707;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;0.6867556571960449;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.766627311706543;0-2;Double bit-flip
version_info;rtld.c;747;0.4787580966949463;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.5346941947937012;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.0378952026367188;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.28871822357177734;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.8649024963378906;0-2;Double bit-flip
start_time;rtld.c;217;0.7328310012817383;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.9244437217712402;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;1.1282005310058594;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6799745559692383;0-2;Double bit-flip
_rtld_local;rtld.c;162;1.0119829177856445;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.0391502380371094;0-2;Double bit-flip
preloadlist;rtld.c;745;0.2905707359313965;0-2;Double bit-flip
library_path;rtld.c;743;1.2359318733215332;0-2;Double bit-flip
file_size;rtld.c;794;1.179508924484253;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.5977625846862793;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.6750106811523438;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;1.0766234397888184;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;1.1205098628997803;0-2;Double bit-flip
start_time;rtld.c;217;0.8589928150177002;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.41555213928222656;0-2;Double bit-flip
audit_list;rtld.c;124;1.1237456798553467;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.6373865604400635;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;1.0751063823699951;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.7077016830444336;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.4721953868865967;0-2;Double bit-flip
version_info;rtld.c;747;0.4091298580169678;0-2;Double bit-flip
any_debug;rtld.c;2239;0.6830885410308838;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.9500036239624023;0-2;Double bit-flip
any_debug;rtld.c;2239;0.3046398162841797;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.2430582046508789;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.7284605503082275;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.8994641304016113;0-2;Double bit-flip
load_time;rtld.c;216;0.24179744720458984;0-2;Double bit-flip
current_value;dl-lookup.c;809;1.0082759857177734;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.6783990859985352;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.24237322807312012;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.3599107265472412;0-2;Double bit-flip
_IO_file_jumps_mmap;fileops.c;1562;0.833632230758667;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.3240621089935303;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.2228269577026367;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.937136173248291;0-2;Double bit-flip
preloadlist;rtld.c;745;0.6110789775848389;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.614356517791748;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.6887683868408203;0-2;Double bit-flip
start_time;rtld.c;217;0.8987107276916504;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.0832879543304443;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;1.1734092235565186;0-2;Double bit-flip
audit_list;rtld.c;124;1.123049020767212;0-2;Double bit-flip
start_time;rtld.c;217;0.8640780448913574;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;1.180156946182251;0-2;Double bit-flip
any_debug;rtld.c;2239;0.8459525108337402;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.2803308963775635;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.41135263442993164;0-2;Double bit-flip
_IO_file_jumps_mmap;fileops.c;1562;1.126720666885376;0-2;Double bit-flip
_IO_file_jumps_mmap;fileops.c;1562;0.3785359859466553;0-2;Double bit-flip
load_time;rtld.c;216;1.174849510192871;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.7704110145568848;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.5102598667144775;0-2;Double bit-flip
audit_list;rtld.c;124;0.8752317428588867;0-2;Double bit-flip
preloadlist;rtld.c;745;0.25600552558898926;0-2;Double bit-flip
relocate_time;rtld.c;215;1.2161636352539062;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;1.2327690124511719;0-2;Double bit-flip
preloadlist;rtld.c;745;0.3757789134979248;0-2;Double bit-flip
any_debug;rtld.c;2239;1.2195963859558105;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.9573369026184082;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.2142620086669922;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.6890618801116943;0-2;Double bit-flip
any_debug;rtld.c;2239;0.908477783203125;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6423428058624268;0-2;Double bit-flip
audit_list;rtld.c;124;0.33535051345825195;0-2;Double bit-flip
load_time;rtld.c;216;0.5565047264099121;0-2;Double bit-flip
load_time;rtld.c;216;0.5003347396850586;0-2;Double bit-flip
_rtld_local;rtld.c;162;1.010451316833496;0-2;Double bit-flip
_dl_argc;rtld.c;82;1.0204956531524658;0-2;Double bit-flip
preload_file;rtld.c;1551;0.9813313484191895;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.8198091983795166;0-2;Double bit-flip
start_time;rtld.c;217;1.1702806949615479;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.5043580532073975;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.8154878616333008;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;0.35976719856262207;0-2;Double bit-flip
preloadlist;rtld.c;745;0.7836031913757324;0-2;Double bit-flip
relocate_time;rtld.c;215;0.3233816623687744;0-2;Double bit-flip
version_info;rtld.c;747;1.104224443435669;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.9272146224975586;0-2;Double bit-flip
start_time;rtld.c;217;0.9671854972839355;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.7486810684204102;0-2;Double bit-flip
library_path;rtld.c;743;1.0683786869049072;0-2;Double bit-flip
_rtld_local;rtld.c;162;1.202634572982788;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.47244763374328613;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.28493189811706543;0-2;Double bit-flip
any_debug;rtld.c;2239;0.9966580867767334;0-2;Double bit-flip
version_info;rtld.c;747;1.1065776348114014;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.116135835647583;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;1.1631622314453125;0-2;Double bit-flip
relocate_time;rtld.c;215;1.0606930255889893;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.0466718673706055;0-2;Double bit-flip
library_path;rtld.c;743;1.205115556716919;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6310806274414062;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.185903787612915;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.9708399772644043;0-2;Double bit-flip
any_debug;rtld.c;2239;0.9612672328948975;0-2;Double bit-flip
start_time;rtld.c;217;1.1028776168823242;0-2;Double bit-flip
load_time;rtld.c;216;0.8965590000152588;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.5746846199035645;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.5856821537017822;0-2;Double bit-flip
version_info;rtld.c;747;0.6610479354858398;0-2;Double bit-flip
load_time;rtld.c;216;1.0010356903076172;0-2;Double bit-flip
audit_list;rtld.c;124;1.105086326599121;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.5656330585479736;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;1.1940522193908691;0-2;Double bit-flip
preloadlist;rtld.c;745;1.008009672164917;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.8415892124176025;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.5671441555023193;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.40453577041625977;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.9180548191070557;0-2;Double bit-flip
start_time;rtld.c;217;0.423492431640625;0-2;Double bit-flip
start_time;rtld.c;217;1.1834676265716553;0-2;Double bit-flip
preload_file;rtld.c;1551;0.4342610836029053;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.14031481742858887;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;0.2798621654510498;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.173046350479126;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.6274325847625732;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.9450018405914307;0-2;Double bit-flip
version_info;rtld.c;747;1.0812385082244873;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.8738913536071777;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.47501063346862793;0-2;Double bit-flip
library_path;rtld.c;743;1.0950798988342285;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.35151195526123047;0-2;Double bit-flip
_IO_file_jumps_mmap;fileops.c;1562;0.5185410976409912;0-2;Double bit-flip
start_time;rtld.c;217;0.9251706600189209;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;1.1005821228027344;0-2;Double bit-flip
preloadlist;rtld.c;745;0.8351094722747803;0-2;Double bit-flip
relocate_time;rtld.c;215;1.04317045211792;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.178804636001587;0-2;Double bit-flip
library_path;rtld.c;743;1.19394850730896;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;1.0408763885498047;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.8014771938323975;0-2;Double bit-flip
relocate_time;rtld.c;215;1.0533504486083984;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;1.1324033737182617;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.37384486198425293;0-2;Double bit-flip
version_info;rtld.c;747;0.8690619468688965;0-2;Double bit-flip
audit_list;rtld.c;124;1.2056024074554443;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.9337291717529297;0-2;Double bit-flip
start_time;rtld.c;217;0.6644997596740723;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.4113180637359619;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.2999751567840576;0-2;Double bit-flip
symbol_scope;dl-lookup.c;803;0.831533670425415;0-2;Double bit-flip
load_time;rtld.c;216;1.055797815322876;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;1.2108571529388428;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.6754310131072998;0-2;Double bit-flip
load_time;rtld.c;216;0.8248343467712402;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;1.1607091426849365;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;0.9957356452941895;0-2;Double bit-flip
relocate_time;rtld.c;215;1.126894235610962;0-2;Double bit-flip
version_info;rtld.c;747;0.807365894317627;0-2;Double bit-flip
version_info;rtld.c;747;0.7047529220581055;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.9697074890136719;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.8622267246246338;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.721409797668457;0-2;Double bit-flip
audit_list;rtld.c;124;0.5669877529144287;0-2;Double bit-flip
preloadlist;rtld.c;745;0.28861069679260254;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;1.1436693668365479;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;1.193258285522461;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.8002922534942627;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.073652982711792;0-2;Double bit-flip
preloadlist;rtld.c;745;0.23717522621154785;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.9822635650634766;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.9477791786193848;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.8860750198364258;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.8599920272827148;0-2;Double bit-flip
